"LAKENUMBER_TO_USE"	"Lac"	"Mesure"	"date"	"Green_Algae_ug.L"	"Bluegreen_ug.L"	"Diatoms_ug.L"	"Cryptophyta_ug.L"	"Yellow.sub_ug.L"	"Total_conc_ug.L"	"treatment"	"Year"	"Month"	"Day"
13	"LAC 13"	"Mesure 1"	2017-12-15 14:26:00	0.00666666666666667	1.77	8.17	0	2.82666666666667	9.94333333333333	"No perch - Control"	2017	12	15
13	"LAC 13"	"Mesure 1"	2017-07-13 15:27:00	5.87333333333333	1.04333333333333	4.46666666666667	0	1.92666666666667	11.3866666666667	"No perch - Control"	2017	7	13
13	"LAC 13"	"Mesure 1"	2017-03-15 14:51:00	34.5333333333333	1.16333333333333	0.01	0	1.43	35.7066666666667	"No perch - Control"	2017	3	15
14	"LAC 14"	"Mesure 1"	2017-09-11 15:51:00	3.43333333333333	0.573333333333333	3.71666666666667	0	1.12333333333333	7.72	"No perch - Phosphorus"	2017	9	11
14	"LAC 14"	"Mesure 1"	2017-10-12 12:20:20	4.91333333333333	0.67	2.84333333333333	0	1.11	8.42333333333333	"No perch - Phosphorus"	2017	10	12
14	"LAC 14"	"Mesure 1"	2017-08-21 16:46:00	9.14333333333333	0.503333333333333	3.87	0	1.26666666666667	13.5166666666667	"No perch - Phosphorus"	2017	8	21
14	"LAC 14"	"Mesure 1"	2017-11-13 12:21:00	2.26333333333333	0.923333333333333	6.64	0	1.64	9.82666666666667	"No perch - Phosphorus"	2017	11	13
14	"LAC 14"	"Mesure 1"	2017-02-22 12:35:00	7.39333333333333	0.836666666666667	16.69	0	1.47333333333333	24.9233333333333	"No perch - Phosphorus"	2017	2	22
14	"LAC 14"	"Mesure 1"	2017-12-15 14:27:40	2.34	1.10333333333333	8.79333333333333	0	1.88333333333333	12.24	"No perch - Phosphorus"	2017	12	15
14	"LAC 14"	"Mesure 1"	2017-05-17 16:44:40	4.87666666666667	0.173333333333333	1.78666666666667	0	0.89	6.83666666666667	"No perch - Phosphorus"	2017	5	17
14	"LAC 14"	"Mesure 1"	2017-06-12 15:54:00	6.23	0	2.37666666666667	0	1.05	8.61	"No perch - Phosphorus"	2017	6	12
14	"LAC 14"	"Mesure 1"	2017-07-13 15:29:00	4.08666666666667	1.20333333333333	1.78666666666667	0	0.82	7.08	"No perch - Phosphorus"	2017	7	13
14	"LAC 14"	"Mesure 1"	2017-04-11 14:38:20	5.73	2.84666666666667	1.5	0	1.12	10.0766666666667	"No perch - Phosphorus"	2017	4	11
14	"LAC 14"	"Mesure 1"	2017-02-06 18:19:40	4.74666666666667	1.12	12.15	0.696666666666667	1.64666666666667	18.71	"No perch - Phosphorus"	2017	2	6
14	"LAC 14"	"Mesure 1"	2017-03-15 15:14:00	12.19	0.88	2.84	0	0.943333333333333	15.9033333333333	"No perch - Phosphorus"	2017	3	15
15	"LAC 15"	"Mesure 1"	2017-02-06 18:22:00	23.9766666666667	12.8466666666667	1.69666666666667	0	1.09666666666667	38.52	"Perch - Control"	2017	2	6
15	"LAC 15"	"Mesure 1"	2017-11-13 12:23:00	5.01333333333333	0.816666666666667	8.6	0	1.97666666666667	14.4233333333333	"Perch - Control"	2017	11	13
15	"LAC 15"	"Mesure 1"	2017-03-15 15:16:00	41.0666666666667	1.76666666666667	0	0	0.803333333333333	42.8333333333333	"Perch - Control"	2017	3	15
15	"LAC 15"	"Mesure 1"	2017-06-12 15:56:00	3.43333333333333	0.0433333333333333	1.15	0	0.873333333333333	4.62333333333333	"Perch - Control"	2017	6	12
15	"LAC 15"	"Mesure 1"	2017-12-15 14:29:00	2.9	1.21333333333333	8.14333333333333	0	1.90333333333333	12.2633333333333	"Perch - Control"	2017	12	15
15	"LAC 15"	"Mesure 1"	2017-07-13 15:31:20	32.3766666666667	0	0.01	0	1.4	32.3866666666667	"Perch - Control"	2017	7	13
15	"LAC 15"	"Mesure 1"	2017-08-21 16:48:00	17.5133333333333	0.12	1.61666666666667	0	1.10333333333333	19.25	"Perch - Control"	2017	8	21
15	"LAC 15"	"Mesure 1"	2017-04-11 14:41:00	29.3866666666667	0	3.42666666666667	0	0.61	32.8133333333333	"Perch - Control"	2017	4	11
15	"LAC 15"	"Mesure 1"	2017-02-22 12:37:40	22.5066666666667	9.38333333333333	0.473333333333333	0	0.983333333333333	32.3666666666667	"Perch - Control"	2017	2	22
15	"LAC 15"	"Mesure 1"	2017-10-12 12:23:00	6.87666666666667	0.636666666666667	2.42	0	1.63333333333333	9.93333333333333	"Perch - Control"	2017	10	12
15	"LAC 15"	"Mesure 1"	2017-09-11 15:53:00	10.4033333333333	0.373333333333333	4.91666666666667	0	1.33333333333333	15.6866666666667	"Perch - Control"	2017	9	11
15	"LAC 15"	"Mesure 1"	2017-05-17 16:47:00	4.36666666666667	0.393333333333333	2.36	0	0.75	7.12	"Perch - Control"	2017	5	17
16	"LAC 16"	"Mesure 1"	2017-07-13 15:33:20	8.40333333333333	0.35	3.37666666666667	0	1.19666666666667	12.1266666666667	"Perch - Phosphorus"	2017	7	13
16	"LAC 16"	"Mesure 1"	2017-02-06 18:24:00	9.34333333333333	0	7.45333333333333	0	0.226666666666667	16.7966666666667	"Perch - Phosphorus"	2017	2	6
16	"LAC 16"	"Mesure 1"	2017-12-15 14:31:00	1.91	1.43	7.46	0	2.14	10.8033333333333	"Perch - Phosphorus"	2017	12	15
16	"LAC 16"	"Mesure 1"	2017-02-22 12:40:00	2.55	0	1.77333333333333	0	0.773333333333333	4.32	"Perch - Phosphorus"	2017	2	22
16	"LAC 16"	"Mesure 1"	2017-06-12 15:58:00	4.96666666666667	0.13	4.77333333333333	0	1.23666666666667	9.86666666666667	"Perch - Phosphorus"	2017	6	12
16	"LAC 16"	"Mesure 1"	2017-04-11 14:43:00	9.65333333333333	0.0266666666666667	0.0433333333333333	0	0.816666666666667	9.72666666666667	"Perch - Phosphorus"	2017	4	11
16	"LAC 16"	"Mesure 1"	2017-03-15 15:19:00	4.03666666666667	0.15	0.563333333333333	0	0.78	4.75	"Perch - Phosphorus"	2017	3	15
16	"LAC 16"	"Mesure 1"	2017-08-21 16:50:00	9.84	1.06	2.51333333333333	0	1.25666666666667	13.4133333333333	"Perch - Phosphorus"	2017	8	21
16	"LAC 16"	"Mesure 1"	2017-10-12 12:25:00	7.83	0.71	6.25666666666667	0	2.46666666666667	14.7966666666667	"Perch - Phosphorus"	2017	10	12
16	"LAC 16"	"Mesure 1"	2017-05-17 16:49:00	14.7033333333333	15.96	4.64333333333333	0	1.34	35.31	"Perch - Phosphorus"	2017	5	17
16	"LAC 16"	"Mesure 1"	2017-09-11 15:55:00	10.15	0.566666666666667	2.83	0	1.58333333333333	13.5466666666667	"Perch - Phosphorus"	2017	9	11
16	"LAC 16"	"Mesure 1"	2017-11-13 12:25:00	2.27666666666667	1.41333333333333	5.80333333333333	0	2.76	9.49333333333333	"Perch - Phosphorus"	2017	11	13
1	"LAC 1"	"Mesure 1"	2018-06-18 10:49:00	6.09333333333333	0.156666666666667	2.90333333333333	0	1.38666666666667	9.15333333333333	"No perch - Phosphorus"	2018	6	18
1	"LAC 1"	"Mesure 1"	2018-04-17 14:22:40	2.11333333333333	0.933333333333333	1.73666666666667	0	1.02	4.78333333333333	"No perch - Phosphorus"	2018	4	17
1	"LAC 1"	"Mesure 1"	2018-01-18 15:13:00	22.1233333333333	3.16	1.42333333333333	0	2.32	26.7066666666667	"No perch - Phosphorus"	2018	1	18
1	"LAC 1"	"Mesure 1"	2018-07-18 14:00:20	21.17	0.283333333333333	3.83	0	1.67	25.2833333333333	"No perch - Phosphorus"	2018	7	18
1	"LAC 1"	"Mesure 1"	2018-05-22 14:31:20	1.14666666666667	0.423333333333333	1.48	0	0.943333333333333	3.05	"No perch - Phosphorus"	2018	5	22
1	"LAC 1"	"Mesure 1"	2018-02-13 14:20:00	7.77	1.96666666666667	1.67333333333333	0	1.83	11.4033333333333	"No perch - Phosphorus"	2018	2	13
1	"LAC 1"	"Mesure 1"	2018-08-20 15:01:00	8.76666666666667	1.09666666666667	9.79666666666667	0	1.58333333333333	19.6566666666667	"No perch - Phosphorus"	2018	8	20
1	"LAC 1"	"Mesure 1"	2018-11-13 11:11:20	63.06	3.58333333333333	0	0	1.62333333333333	66.6433333333333	"No perch - Phosphorus"	2018	11	13
1	"LAC 1"	"Mesure 1"	2018-03-19 15:45:40	8.48666666666667	1.70666666666667	3.76666666666667	0	1.24	13.96	"No perch - Phosphorus"	2018	3	19
1	"LAC 1"	"Mesure 1"	2018-09-14 13:52:40	4.43666666666667	2.89	5.76333333333333	0	1.14666666666667	13.0933333333333	"No perch - Phosphorus"	2018	9	14
1	"LAC 1"	"Mesure 1"	2018-12-18 11:27:00	8.17666666666667	1.76666666666667	1.43666666666667	0.0433333333333333	3.79333333333333	11.42	"No perch - Phosphorus"	2018	12	18
1	"LAC 1"	"Mesure 1"	2018-10-24 11:45:40	57.0166666666667	5.51333333333333	0	0	0.923333333333333	62.53	"No perch - Phosphorus"	2018	10	24
2	"LAC 2"	"Mesure 1"	2018-06-18 10:52:40	0	0.24	0.676666666666667	0	1.11	0.913333333333333	"No perch - Control"	2018	6	18
2	"LAC 2"	"Mesure 1"	2018-07-18 14:03:00	4.99666666666667	0.903333333333333	5.89	0	1.85666666666667	11.7866666666667	"No perch - Control"	2018	7	18
2	"LAC 2"	"Mesure 1"	2018-04-17 14:26:00	0.413333333333333	0	1.33333333333333	0.01	0.896666666666667	1.75333333333333	"No perch - Control"	2018	4	17
2	"LAC 2"	"Mesure 1"	2018-08-20 15:10:00	15.8133333333333	0.213333333333333	6.38333333333333	0	0.853333333333333	22.4133333333333	"No perch - Control"	2018	8	20
2	"LAC 2"	"Mesure 1"	2018-10-24 11:48:40	6.87	1.47	2.59666666666667	0	1.78	10.9333333333333	"No perch - Control"	2018	10	24
2	"LAC 2"	"Mesure 1"	2018-05-22 14:33:20	3.04333333333333	0	6.3	0	0.95	9.34666666666667	"No perch - Control"	2018	5	22
2	"LAC 2"	"Mesure 1"	2018-01-18 15:15:40	0	0.83	0.94	1.71666666666667	2.18333333333333	3.49333333333333	"No perch - Control"	2018	1	18
2	"LAC 2"	"Mesure 1"	2018-09-14 13:55:00	5.82	0.526666666666667	8.75333333333333	0	0.55	15.1	"No perch - Control"	2018	9	14
2	"LAC 2"	"Mesure 1"	2018-02-13 14:24:00	1.54	0.343333333333333	1.02333333333333	1.39	1.57	4.29666666666667	"No perch - Control"	2018	2	13
2	"LAC 2"	"Mesure 1"	2018-03-19 15:47:40	0.0433333333333333	0.703333333333333	1.21	0.126666666666667	1.41666666666667	2.08	"No perch - Control"	2018	3	19
2	"LAC 2"	"Mesure 1"	2018-11-13 11:24:00	5.41333333333333	1.57333333333333	2.81666666666667	0	2.06	9.80666666666667	"No perch - Control"	2018	11	13
2	"LAC 2"	"Mesure 1"	2018-12-18 11:29:00	11.7166666666667	0.426666666666667	0.12	0	2.47333333333333	12.2633333333333	"No perch - Control"	2018	12	18
3	"LAC 3"	"Mesure 1"	2018-06-18 10:55:00	1.64	0.293333333333333	1.33333333333333	0	1.08666666666667	3.26666666666667	"Perch - Phosphorus"	2018	6	18
3	"LAC 3"	"Mesure 1"	2018-07-18 14:09:00	14.0366666666667	1.34666666666667	11.5733333333333	0	1.32	26.9566666666667	"Perch - Phosphorus"	2018	7	18
3	"LAC 3"	"Mesure 1"	2018-02-13 14:28:00	1.39333333333333	0.373333333333333	0.866666666666667	1.02666666666667	1.33666666666667	3.66333333333333	"Perch - Phosphorus"	2018	2	13
3	"LAC 3"	"Mesure 1"	2018-01-18 15:18:00	1.72	1.37333333333333	0.396666666666667	0.803333333333333	1.83	4.28666666666667	"Perch - Phosphorus"	2018	1	18
3	"LAC 3"	"Mesure 1"	2018-04-17 14:30:00	1.26	0	3.21	0	0.863333333333333	4.47	"Perch - Phosphorus"	2018	4	17
3	"LAC 3"	"Mesure 1"	2018-03-19 15:49:40	1.82333333333333	0.503333333333333	2.96	0.203333333333333	1.34666666666667	5.48666666666667	"Perch - Phosphorus"	2018	3	19
3	"LAC 3"	"Mesure 1"	2018-09-14 13:57:00	19.95	0.403333333333333	7.67333333333333	0	0.466666666666667	28.0266666666667	"Perch - Phosphorus"	2018	9	14
3	"LAC 3"	"Mesure 1"	2018-05-22 14:37:00	3.11666666666667	0	3.82	0	0.65	6.93	"Perch - Phosphorus"	2018	5	22
3	"LAC 3"	"Mesure 1"	2018-11-13 11:39:00	5.48666666666667	3.14333333333333	10.44	0	2.87666666666667	19.07	"Perch - Phosphorus"	2018	11	13
3	"LAC 3"	"Mesure 1"	2018-10-24 11:52:00	7.63666666666667	1.71333333333333	5.56333333333333	0	2.67333333333333	14.9133333333333	"Perch - Phosphorus"	2018	10	24
3	"LAC 3"	"Mesure 1"	2018-08-20 15:13:00	28.0533333333333	0.943333333333333	3.38666666666667	0	0.326666666666667	32.3766666666667	"Perch - Phosphorus"	2018	8	20
3	"LAC 3"	"Mesure 1"	2018-12-18 11:31:40	0.24	1.93666666666667	5.29666666666667	5.53333333333333	4.13	13	"Perch - Phosphorus"	2018	12	18
4	"LAC 4"	"Mesure 1"	2018-06-18 10:58:00	0.64	0.276666666666667	1.01666666666667	0	1.18	1.93	"Perch - Control"	2018	6	18
4	"LAC 4"	"Mesure 1"	2018-02-13 14:33:00	0.226666666666667	0.333333333333333	1.31	0.873333333333333	1.64666666666667	2.74333333333333	"Perch - Control"	2018	2	13
4	"LAC 4"	"Mesure 1"	2018-09-14 13:59:00	5.12	1.65666666666667	11.6633333333333	0	1.86666666666667	18.44	"Perch - Control"	2018	9	14
4	"LAC 4"	"Mesure 1"	2018-07-18 14:12:00	4.94	1.01	7.62	0	2.06666666666667	13.57	"Perch - Control"	2018	7	18
4	"LAC 4"	"Mesure 1"	2018-04-17 14:33:20	0.966666666666667	0.12	1.30333333333333	0.00333333333333333	0.883333333333333	2.39333333333333	"Perch - Control"	2018	4	17
4	"LAC 4"	"Mesure 1"	2018-11-13 11:41:00	12.75	1.37	20.1366666666667	0	0.773333333333333	34.26	"Perch - Control"	2018	11	13
4	"LAC 4"	"Mesure 1"	2018-03-19 15:51:00	1.25333333333333	0.526666666666667	4.06333333333333	0	1.83666666666667	5.84333333333333	"Perch - Control"	2018	3	19
4	"LAC 4"	"Mesure 1"	2018-08-20 15:17:00	8.20333333333333	1.59333333333333	7.7	0	1.44666666666667	17.4966666666667	"Perch - Control"	2018	8	20
4	"LAC 4"	"Mesure 1"	2018-05-22 14:48:00	0.74	0.14	0.893333333333333	0	0.886666666666667	1.77333333333333	"Perch - Control"	2018	5	22
4	"LAC 4"	"Mesure 1"	2018-12-18 11:34:00	6.28	1.53666666666667	23.47	0	1.91	31.29	"Perch - Control"	2018	12	18
4	"LAC 4"	"Mesure 1"	2018-10-24 11:55:00	21.4166666666667	3.12333333333333	9.10666666666667	0	2.45333333333333	33.6466666666667	"Perch - Control"	2018	10	24
4	"LAC 4"	"Mesure 1"	2018-01-18 15:20:00	0.0633333333333333	1.19	0.99	2.60333333333333	2.79666666666667	4.85	"Perch - Control"	2018	1	18
5	"LAC 5"	"Mesure 1"	2018-12-18 11:36:00	0.926666666666667	1.27666666666667	12.0766666666667	0	3.43	14.2733333333333	"Perch - Control"	2018	12	18
5	"LAC 5"	"Mesure 1"	2018-09-14 14:02:00	3.03666666666667	0.62	8.6	0	1.44666666666667	12.26	"Perch - Control"	2018	9	14
5	"LAC 5"	"Mesure 1"	2018-06-18 11:00:00	1.17	0.2	2.77	0	1.68	4.14	"Perch - Control"	2018	6	18
5	"LAC 5"	"Mesure 1"	2018-05-22 14:51:00	3.6	0	4.16666666666667	0	1.48666666666667	7.76666666666667	"Perch - Control"	2018	5	22
5	"LAC 5"	"Mesure 1"	2018-10-24 11:59:00	1.43666666666667	1.20666666666667	4.88333333333333	0	2.66666666666667	7.53	"Perch - Control"	2018	10	24
5	"LAC 5"	"Mesure 1"	2018-02-13 14:38:00	9.51	0.196666666666667	2.16333333333333	0	1.96666666666667	11.8633333333333	"Perch - Control"	2018	2	13
5	"LAC 5"	"Mesure 1"	2018-07-18 14:23:00	3.99	0.526666666666667	8.80666666666667	0	2.25333333333333	13.32	"Perch - Control"	2018	7	18
5	"LAC 5"	"Mesure 1"	2018-11-13 11:43:00	5.45666666666667	2.87	15.9166666666667	0.0333333333333333	2.20666666666667	24.2766666666667	"Perch - Control"	2018	11	13
5	"LAC 5"	"Mesure 1"	2018-04-17 14:37:00	3.74333333333333	0	0.796666666666667	0	1.21	4.54	"Perch - Control"	2018	4	17
5	"LAC 5"	"Mesure 1"	2018-03-19 15:54:00	6.83333333333333	0.333333333333333	1.56333333333333	0	1.81666666666667	8.73	"Perch - Control"	2018	3	19
5	"LAC 5"	"Mesure 1"	2018-01-18 15:22:40	4.63666666666667	1.24	8.02333333333333	0	2.52	13.8966666666667	"Perch - Control"	2018	1	18
5	"LAC 5"	"Mesure 1"	2018-08-20 15:21:00	2.03333333333333	0.586666666666667	6.84333333333333	0	1.49666666666667	9.45666666666667	"Perch - Control"	2018	8	20
6	"LAC 6"	"Mesure 1"	2018-08-20 15:25:00	9.07333333333333	0	10.7433333333333	0	1.22333333333333	19.8133333333333	"Perch - Phosphorus"	2018	8	20
6	"LAC 6"	"Mesure 1"	2018-12-18 11:37:40	0.23	2.02	19.06	0.00666666666666667	2.62666666666667	21.3166666666667	"Perch - Phosphorus"	2018	12	18
6	"LAC 6"	"Mesure 1"	2018-05-22 14:55:40	1.70666666666667	0.57	2.76333333333333	0	1.45333333333333	5.04	"Perch - Phosphorus"	2018	5	22
6	"LAC 6"	"Mesure 1"	2018-01-18 15:25:00	7.99333333333333	6.76666666666667	2.38	0	2.70666666666667	17.14	"Perch - Phosphorus"	2018	1	18
6	"LAC 6"	"Mesure 1"	2018-09-14 14:05:00	9.04333333333333	0	10.4533333333333	0	0.806666666666667	19.5	"Perch - Phosphorus"	2018	9	14
6	"LAC 6"	"Mesure 1"	2018-06-18 11:02:40	1.69333333333333	0.67	2.81	0	1.96333333333333	5.17666666666667	"Perch - Phosphorus"	2018	6	18
6	"LAC 6"	"Mesure 1"	2018-11-13 11:44:20	9.2	1.45666666666667	15.21	0	2.01	25.87	"Perch - Phosphorus"	2018	11	13
6	"LAC 6"	"Mesure 1"	2018-02-13 14:42:00	8.45666666666667	0.53	6.18333333333333	0	1.61666666666667	15.17	"Perch - Phosphorus"	2018	2	13
6	"LAC 6"	"Mesure 1"	2018-10-24 12:03:00	7.89	1.14666666666667	8.57	0	2.1	17.61	"Perch - Phosphorus"	2018	10	24
6	"LAC 6"	"Mesure 1"	2018-07-18 14:24:40	13.97	0.306666666666667	7.99666666666667	0	1.82333333333333	22.27	"Perch - Phosphorus"	2018	7	18
6	"LAC 6"	"Mesure 1"	2018-03-19 15:56:00	9.55	0	11.42	0	1.63666666666667	20.97	"Perch - Phosphorus"	2018	3	19
6	"LAC 6"	"Mesure 1"	2018-04-17 14:39:40	4.78	0.146666666666667	2.90666666666667	0	1.39333333333333	7.83333333333333	"Perch - Phosphorus"	2018	4	17
7	"LAC 7"	"Mesure 1"	2018-06-18 11:06:00	0.643333333333333	0.343333333333333	2.15	0	1.31	3.13333333333333	"No perch - Control"	2018	6	18
7	"LAC 7"	"Mesure 1"	2018-08-20 15:30:00	6.65333333333333	0.89	5.93333333333333	0.236666666666667	1.18666666666667	13.7066666666667	"No perch - Control"	2018	8	20
7	"LAC 7"	"Mesure 1"	2018-11-13 11:46:00	6.73333333333333	1.00666666666667	14.2066666666667	0	2.34	21.9466666666667	"No perch - Control"	2018	11	13
7	"LAC 7"	"Mesure 1"	2018-07-18 14:26:00	3.71	0.843333333333333	3.30333333333333	0	1.37	7.85666666666667	"No perch - Control"	2018	7	18
7	"LAC 7"	"Mesure 1"	2018-01-18 15:27:00	5.61666666666667	1.13666666666667	3.82333333333333	0	1.66	10.5766666666667	"No perch - Control"	2018	1	18
7	"LAC 7"	"Mesure 1"	2018-09-14 14:09:00	6.86	0.8	8.70333333333333	0	1.51666666666667	16.3666666666667	"No perch - Control"	2018	9	14
7	"LAC 7"	"Mesure 1"	2018-12-18 11:39:20	13.91	1.13666666666667	9.28	1.11333333333333	2.31333333333333	25.4466666666667	"No perch - Control"	2018	12	18
7	"LAC 7"	"Mesure 1"	2018-02-13 14:46:00	4.88	0.113333333333333	4.48333333333333	0	1.13333333333333	9.48	"No perch - Control"	2018	2	13
7	"LAC 7"	"Mesure 1"	2018-10-24 12:06:20	9.78666666666667	0.703333333333333	9.1	0	1.25333333333333	19.59	"No perch - Control"	2018	10	24
7	"LAC 7"	"Mesure 1"	2018-03-19 15:57:40	2.16	0.77	3.83	0	1.29333333333333	6.76	"No perch - Control"	2018	3	19
7	"LAC 7"	"Mesure 1"	2018-04-17 14:43:00	1.45	0.22	1.38	0	1.01	3.05	"No perch - Control"	2018	4	17
7	"LAC 7"	"Mesure 1"	2018-05-22 14:59:00	0.916666666666667	1.07333333333333	0.866666666666667	0	1.18333333333333	2.85666666666667	"No perch - Control"	2018	5	22
8	"LAC 8"	"Mesure 1"	2018-08-20 15:32:00	31.9433333333333	1.71	8.70666666666667	0	2.00333333333333	42.3666666666667	"No perch - Phosphorus"	2018	8	20
8	"LAC 8"	"Mesure 1"	2018-01-18 15:29:40	2.64666666666667	1.59666666666667	5.47	0.276666666666667	2.27666666666667	9.99	"No perch - Phosphorus"	2018	1	18
8	"LAC 8"	"Mesure 1"	2018-09-14 14:11:00	22.7566666666667	1.45	7.66	0	1.20333333333333	31.8633333333333	"No perch - Phosphorus"	2018	9	14
8	"LAC 8"	"Mesure 1"	2018-02-13 14:50:00	1.20333333333333	1.28666666666667	3.2	0	1.71333333333333	5.68333333333333	"No perch - Phosphorus"	2018	2	13
8	"LAC 8"	"Mesure 1"	2018-10-24 12:10:00	52.8833333333333	0.72	0.72	0	1.02666666666667	54.33	"No perch - Phosphorus"	2018	10	24
8	"LAC 8"	"Mesure 1"	2018-03-19 15:59:40	2.96666666666667	0.376666666666667	6.08333333333333	0	1.73	9.42666666666667	"No perch - Phosphorus"	2018	3	19
8	"LAC 8"	"Mesure 1"	2018-11-13 11:48:00	59.8	0.63	0	0	1.70333333333333	60.4333333333333	"No perch - Phosphorus"	2018	11	13
8	"LAC 8"	"Mesure 1"	2018-06-18 11:09:00	5.90333333333333	0.736666666666667	1.94666666666667	0	1.41	8.58666666666667	"No perch - Phosphorus"	2018	6	18
8	"LAC 8"	"Mesure 1"	2018-04-17 14:45:00	1.28333333333333	0.09	1.72666666666667	0	1.19666666666667	3.1	"No perch - Phosphorus"	2018	4	17
8	"LAC 8"	"Mesure 1"	2018-12-18 11:42:00	29.53	0.773333333333333	3.22666666666667	0	2.27666666666667	33.5266666666667	"No perch - Phosphorus"	2018	12	18
8	"LAC 8"	"Mesure 1"	2018-07-18 14:28:00	10.4733333333333	1.11333333333333	10.25	0	2.18666666666667	21.8366666666667	"No perch - Phosphorus"	2018	7	18
8	"LAC 8"	"Mesure 1"	2018-05-22 15:02:00	1.85666666666667	0.05	2.77	0	1.18	4.67666666666667	"No perch - Phosphorus"	2018	5	22
9	"LAC 9"	"Mesure 1"	2018-08-20 15:34:00	6.28666666666667	0	8.7	0	1.19333333333333	14.9833333333333	"Perch - Phosphorus"	2018	8	20
9	"LAC 9"	"Mesure 1"	2018-09-14 14:13:00	3.27666666666667	0.723333333333333	8.35333333333333	0	1.11333333333333	12.36	"Perch - Phosphorus"	2018	9	14
9	"LAC 9"	"Mesure 1"	2018-03-19 16:11:00	3.03	0.356666666666667	2.85666666666667	0	1.79	6.24666666666667	"Perch - Phosphorus"	2018	3	19
9	"LAC 9"	"Mesure 1"	2018-01-18 15:32:00	0	0.863333333333333	0.523333333333333	2.7	2.40666666666667	4.08666666666667	"Perch - Phosphorus"	2018	1	18
9	"LAC 9"	"Mesure 1"	2018-04-17 14:48:00	2.04	0.286666666666667	1.81666666666667	0	1.25666666666667	4.14	"Perch - Phosphorus"	2018	4	17
9	"LAC 9"	"Mesure 1"	2018-10-24 12:14:00	9.37666666666667	1.54666666666667	5.76	0	3.50333333333333	16.6833333333333	"Perch - Phosphorus"	2018	10	24
9	"LAC 9"	"Mesure 1"	2018-06-18 11:12:40	8.9	0	15.2133333333333	0	0.926666666666667	24.1133333333333	"Perch - Phosphorus"	2018	6	18
9	"LAC 9"	"Mesure 1"	2018-02-13 14:54:40	1.51333333333333	0.253333333333333	5.06333333333333	0	2.02333333333333	6.83	"Perch - Phosphorus"	2018	2	13
9	"LAC 9"	"Mesure 1"	2018-05-22 15:05:00	2.71333333333333	0	2.85333333333333	0	1.39	5.56666666666667	"Perch - Phosphorus"	2018	5	22
9	"LAC 9"	"Mesure 1"	2018-11-13 11:50:00	15.5566666666667	1.48666666666667	14.84	0	2.92	31.8866666666667	"Perch - Phosphorus"	2018	11	13
9	"LAC 9"	"Mesure 1"	2018-07-18 14:30:00	26.0266666666667	0	30.8366666666667	0	0	56.86	"Perch - Phosphorus"	2018	7	18
9	"LAC 9"	"Mesure 1"	2018-12-18 11:44:00	11.4666666666667	1.57333333333333	6.99	0	3.65	20.03	"Perch - Phosphorus"	2018	12	18
10	"LAC 10"	"Mesure 1"	2018-09-14 14:15:00	1.52666666666667	0.713333333333333	4.49	0	1.67666666666667	6.73333333333333	"Perch - Control"	2018	9	14
10	"LAC 10"	"Mesure 1"	2018-06-18 11:16:20	3.91333333333333	0	5.05666666666667	0	1.30666666666667	8.97	"Perch - Control"	2018	6	18
10	"LAC 10"	"Mesure 1"	2018-10-24 12:17:00	2.61	0.436666666666667	6.14	0	1.57666666666667	9.19	"Perch - Control"	2018	10	24
10	"LAC 10"	"Mesure 1"	2018-02-13 14:58:00	2.06333333333333	0.246666666666667	4.38333333333333	0.356666666666667	1.22333333333333	7.05333333333333	"Perch - Control"	2018	2	13
10	"LAC 10"	"Mesure 1"	2018-07-18 14:33:00	5.96333333333333	0	7.53666666666667	0	1.06333333333333	13.5	"Perch - Control"	2018	7	18
10	"LAC 10"	"Mesure 1"	2018-04-17 14:51:00	4.23333333333333	0	2.52333333333333	0	1.02	6.75333333333333	"Perch - Control"	2018	4	17
10	"LAC 10"	"Mesure 1"	2018-11-13 11:52:00	3.46333333333333	0.7	9.18333333333333	0	1.45	13.35	"Perch - Control"	2018	11	13
10	"LAC 10"	"Mesure 1"	2018-08-20 15:42:00	5.54	1.11666666666667	6.89	0	1.52333333333333	13.5433333333333	"Perch - Control"	2018	8	20
10	"LAC 10"	"Mesure 1"	2018-01-18 15:35:20	0.486666666666667	0.54	2.45333333333333	0.656666666666667	1.94666666666667	4.14	"Perch - Control"	2018	1	18
10	"LAC 10"	"Mesure 1"	2018-05-22 15:13:00	4.96	0.07	1.5	0	1.15333333333333	6.53333333333333	"Perch - Control"	2018	5	22
10	"LAC 10"	"Mesure 1"	2018-12-18 11:45:40	2.72666666666667	0.743333333333333	10.3533333333333	0	1.83	13.82	"Perch - Control"	2018	12	18
10	"LAC 10"	"Mesure 1"	2018-03-19 16:13:00	1.88333333333333	0.316666666666667	2.92	0	1.45333333333333	5.11666666666667	"Perch - Control"	2018	3	19
11	"LAC 11"	"Mesure 1"	2018-12-18 12:09:00	16.0733333333333	2.03333333333333	8.32	0	3.96666666666667	26.4266666666667	"No perch - Phosphorus"	2018	12	18
11	"LAC 11"	"Mesure 1"	2018-09-14 14:16:40	14.4566666666667	0.566666666666667	1.93666666666667	0	2.34	16.9666666666667	"No perch - Phosphorus"	2018	9	14
11	"LAC 11"	"Mesure 1"	2018-02-13 15:02:00	1.73333333333333	0.213333333333333	4.92333333333333	0	1.63333333333333	6.87	"No perch - Phosphorus"	2018	2	13
